Id,ParentId,AssetRating,AssetSource,DisplayCategory,DisplayName,DisplayPublisher,Keywords,LastRelease,LatestVersion,License,Location,PackageSource,PackageTags,PriceUsd,PurchaseDate,RatingCount,Revision,SafeCategory,SafeName,SafePublisher,SupportedUnityVersions,Version
1828,0,0,AssetStorePackage,Tools/GUI,UI Raycast Zone,kkmaple,UI Raycast Zone,10/3/2025 12:29,1.0.0,,[ac]/kkmaple/ScriptingGUI/UI Raycast Zone.unitypackage,Unknown,,0,11/15/2025 18:48,0,1,ScriptingGUI,UI Raycast Zone,kkmaple,2022.3.62,1.0.0
1047,0,4,AssetStorePackage,Essentials,UI Samples,Unity Technologies,UI Samples,4/9/2021 7:46,1.2.3,,[ac]/Unity Technologies/Unity Essentials/UI Samples.unitypackage,Unknown,,0,7/12/2025 14:23,883,32,Unity Essentials,UI Samples,Unity Technologies,2019.4.8,1.2.3
1048,0,3,AssetStorePackage,Audio/Sound FX,UI SFX Mega Pack,Skril Studio,UI SFX Mega Pack,2/3/2023 9:16,1.0.0,,[ac]/Skril Studio/AudioSound FX/UI SFX Mega Pack.unitypackage,Unknown,,29.99,4/6/2024 10:56,5,3,AudioSound FX,UI SFX Mega Pack,Skril Studio,2020.3.12,1.0.0
2243,0,4,AssetStorePackage,2D/GUI,UI Toolkit Blurred Background - Fast translucent UI Blur image,KAMGAM,UI Toolkit Blurred Background - Fast translucent UI Blur image,10/22/2025 18:29,1.3.1,,[ac]/KAMGAM/Textures MaterialsGUI Skins/UI Toolkit Blurred Background - Fast translucent UI Blur image.unitypackage,Unknown,,29.99,12/7/2025 10:24,9,25,Textures MaterialsGUI Skins,UI Toolkit Blurred Background - Fast translucent UI Blur image,KAMGAM,2021.3.35,1.3.1
2244,0,0,AssetStorePackage,2D/GUI,UI Toolkit Bundle 2,KAMGAM,UI Toolkit Bundle 2,6/4/2025 19:42,1.0.0,,[ac]/KAMGAM/Textures MaterialsGUI Skins/UI Toolkit Bundle 2.unitypackage,Unknown,,79.99,12/7/2025 10:20,2,6,Textures MaterialsGUI Skins,UI Toolkit Bundle 2,KAMGAM,2022.3.57,1.0.0
2245,0,0,AssetStorePackage,Tools/GUI,UI Toolkit Custom Shader Image URP,KAMGAM,UI Toolkit Custom Shader Image URP,10/23/2025 16:29,1.0.3,,[ac]/KAMGAM/ScriptingGUI/UI Toolkit Custom Shader Image URP.unitypackage,Unknown,,39.99,12/7/2025 10:34,0,6,ScriptingGUI,UI Toolkit Custom Shader Image URP,KAMGAM,2022.3.62,1.0.3
2246,0,4,AssetStorePackage,Tools/GUI,UI Toolkit Particles - Particle Image for UI Elements,KAMGAM,UI Toolkit Particles - Particle Image for UI Elements,10/17/2025 23:10,1.3.4,,[ac]/KAMGAM/ScriptingGUI/UI Toolkit Particles - Particle Image for UI Elements.unitypackage,Unknown,,29.99,12/7/2025 10:22,6,19,ScriptingGUI,UI Toolkit Particles - Particle Image for UI Elements,KAMGAM,2021.2.0,1.3.4
2247,0,0,AssetStorePackage,Tools/Visual Scripting,UI Toolkit Playmaker Integration,KAMGAM,UI Toolkit Playmaker Integration,2/16/2025 19:59,1.3.0,,[ac]/KAMGAM/Editor ExtensionsVisual Scripting/UI Toolkit Playmaker Integration.unitypackage,Unknown,,19.99,12/7/2025 10:27,0,5,Editor ExtensionsVisual Scripting,UI Toolkit Playmaker Integration,KAMGAM,2021.3.5,1.3.0
2248,0,0,AssetStorePackage,Tools/GUI,UI Toolkit Script Components,KAMGAM,UI Toolkit Script Components,9/13/2024 17:01,1.1.0,,[ac]/KAMGAM/ScriptingGUI/UI Toolkit Script Components.unitypackage,Unknown,,19.99,12/7/2025 10:25,0,6,ScriptingGUI,UI Toolkit Script Components,KAMGAM,"2021.2.0, 2021.3.5",1.1.0
2249,0,5,AssetStorePackage,2D/GUI,"UI Toolkit Scroll View Pro - Infinite Scrolling, Snapping, Paging",KAMGAM,"UI Toolkit Scroll View Pro - Infinite Scrolling, Snapping, Paging",12/17/2025 10:59,1.6.5,,[ac]/KAMGAM/Textures MaterialsGUI Skins/UI Toolkit Scroll View Pro - Infinite Scrolling Snapping Paging.unitypackage,Unknown,,39.99,12/7/2025 10:26,6,31,Textures MaterialsGUI Skins,UI Toolkit Scroll View Pro - Infinite Scrolling Snapping Paging,KAMGAM,2021.3.35,1.6.4
2250,0,0,AssetStorePackage,2D/GUI,"UI Toolkit Shadows, Outlines & Glow",KAMGAM,"UI Toolkit Shadows, Outlines & Glow",11/13/2025 18:35,1.3.4,,[ac]/KAMGAM/Textures MaterialsGUI Skins/UI Toolkit Shadows Outlines Glow.unitypackage,Unknown,,29.99,12/7/2025 10:26,1,12,Textures MaterialsGUI Skins,UI Toolkit Shadows Outlines Glow,KAMGAM,2021.3.5,1.3.4
2251,0,0,AssetStorePackage,Tools/GUI,UI Toolkit Sound Effects & Audio Events,KAMGAM,UI Toolkit Sound Effects & Audio Events,11/18/2025 14:57,1.0.1,,[ac]/KAMGAM/ScriptingGUI/UI Toolkit Sound Effects Audio Events.unitypackage,Unknown,,24.99,12/7/2025 10:35,1,5,ScriptingGUI,UI Toolkit Sound Effects Audio Events,KAMGAM,2022.3.62,1.0.1
2252,0,0,AssetStorePackage,Tools/GUI,UI Toolkit Text Animation 1,KAMGAM,UI Toolkit Text Animation 1,11/17/2025 22:13,1.0.4,,[ac]/KAMGAM/ScriptingGUI/UI Toolkit Text Animation 1.unitypackage,Unknown,,39,12/7/2025 10:29,0,11,ScriptingGUI,UI Toolkit Text Animation 1,KAMGAM,2022.3.62,1.0.4
2253,0,0,AssetStorePackage,Tools/GUI,UI Toolkit Visual Scripting - Node based coding essentials for UI Elements,KAMGAM,UI Toolkit Visual Scripting - Node based coding essentials for UI Elements,5/9/2025 9:20,1.0.4,,[ac]/KAMGAM/ScriptingGUI/UI Toolkit Visual Scripting - Node based coding essentials for UI Elements.unitypackage,Unknown,,19.99,12/7/2025 10:22,2,11,ScriptingGUI,UI Toolkit Visual Scripting - Node based coding essentials for UI Elements,KAMGAM,2021.2.0,1.0.4
1050,0,5,AssetStorePackage,Tools/Animation,UI Tween,Adi Zhavo,UI Tween,4/7/2016 22:02,1.0,,[ac]/Adi Zhavo/ScriptingAnimation/UI Tween.unitypackage,Unknown,,0,8/5/2025 21:04,113,7,ScriptingAnimation,UI Tween,Adi Zhavo,4.6.0,1.0
2290,2243,4,AssetStorePackage,Textures & Materials/GUI Skins,UITKBlurred Background HDRP,KAMGAM,UI Toolkit Blurred Background - Fast translucent UI Blur image,10/22/2025 18:29,1.3.1,,[ac]/KAMGAM/Textures MaterialsGUI Skins/UI Toolkit Blurred Background - Fast translucent UI Blur image.unitypackage|Assets/Kamgam/UIToolkitBlurredBackground/Packages/UITKBlurredBackgroundHDRP.unitypackage,Unknown,,29.99,12/7/2025 10:24,9,25,Textures MaterialsGUI Skins,UITKBlurredBackgroundHDRP,KAMGAM,2021.3.35,1.3.1
2289,2243,4,AssetStorePackage,Textures & Materials/GUI Skins,UITKBlurred Background URP,KAMGAM,UI Toolkit Blurred Background - Fast translucent UI Blur image,10/22/2025 18:29,1.3.1,,[ac]/KAMGAM/Textures MaterialsGUI Skins/UI Toolkit Blurred Background - Fast translucent UI Blur image.unitypackage|Assets/Kamgam/UIToolkitBlurredBackground/Packages/UITKBlurredBackgroundURP.unitypackage,Unknown,,29.99,12/7/2025 10:24,9,25,Textures MaterialsGUI Skins,UITKBlurredBackgroundURP,KAMGAM,2021.3.35,1.3.1
1049,0,0,AssetStorePackage,Tools/GUI,UIToolkit Theme Style Sheet,Denis535,UIToolkit Theme Style Sheet,12/25/2024 11:15,1.3.0,,[ac]/Denis535/ScriptingGUI/UIToolkit Theme Style Sheet.unitypackage,Unknown,,0,4/11/2024 18:16,1,11,ScriptingGUI,UIToolkit Theme Style Sheet,Denis535,"2023.2.20, 6000.0.29, 6000.0.32",1.3.0
1051,0,5,AssetStorePackage,Tools/GUI,UltEvents,Kybernetik,"UltEvents, Serializable Event UnityEvent Visual Scripting",10/27/2025 8:30,3.0.8,,[ac]/Kybernetik/ScriptingGUI/UltEvents.unitypackage,Unknown,,0,9/27/2025 14:18,48,22,ScriptingGUI,UltEvents,Kybernetik,2022.3.55,3.0.6
1829,0,5,AssetStorePackage,Editor Extensions/Game Toolkits,Ultimate Character Controller,Opsive,Ultimate Character Controller,12/19/2025 8:28,3.3.3,,[ac]/Opsive/Editor ExtensionsGame Toolkits/Ultimate Character Controller.unitypackage,Unknown,,124.5,11/19/2025 11:56,134,69,Editor ExtensionsGame Toolkits,Ultimate Character Controller,Opsive,"2021.3.0, 2022.1.0, 2022.3.0",3.3.2
1052,0,0,AssetStorePackage,Audio/Music,Ultimate Music - Free,Art Desire Boutique,Ultimate Music - Free,3/7/2024 15:20,Please edit version name,,[ac]/Art Desire Boutique/AudioMusic/Ultimate Music - Free.unitypackage,Unknown,,0,4/11/2024 18:06,1,1,AudioMusic,Ultimate Music - Free,Art Desire Boutique,2022.3.13,Please edit version name
2070,0,5,AssetStorePackage,3D/Vegetation,Ultimate Nature Pack,Black Horizon Studios,"Ultimate Nature Pack, tree, trees, vegetation, plants, flowers, bushes, trunks, terrains, terrain, forest, beach, mountain, environment, tree pack, nature, nature pack, nature,",11/26/2025 23:42,1.1.1.0,,[ac]/Black Horizon Studios/3D ModelsVegetation/Ultimate Nature Pack.unitypackage,Unknown,,29.99,11/27/2025 11:44,24,11,3D ModelsVegetation,Ultimate Nature Pack,Black Horizon Studios,2019.4.40,1.1.1.0
1053,0,5,AssetStorePackage,Tools/Utilities,Ultimate Preview Window – Community Edition,Voxel Labs,Ultimate Preview Window – Community Edition,12/12/2025 16:17,1.3,,[ac]/Voxel Labs/Editor ExtensionsUtilities/Ultimate Preview Window Community Edition.unitypackage,Unknown,,0,9/9/2025 17:22,4,10,Editor ExtensionsUtilities,Ultimate Preview Window Community Edition,Voxel Labs,6000.0.58,1.1
2335,0,5,AssetStorePackage,Tools/Utilities,Ultimate Preview Window – Pro Edition,Voxel Labs,Ultimate Preview Window – Pro Edition,12/12/2025 16:11,1.3,,[ac]/Voxel Labs/Editor ExtensionsUtilities/Ultimate Preview Window Pro Edition.unitypackage,Unknown,,49,12/10/2025 17:43,38,8,Editor ExtensionsUtilities,Ultimate Preview Window Pro Edition,Voxel Labs,6000.0.58,1.2
1054,0,0,AssetStorePackage,Audio/Sound FX,Ultimate SoundFX - Free,Art Desire Boutique,Ultimate SoundFX - Free,3/12/2024 13:40,1.1,,[ac]/Art Desire Boutique/AudioSound FX/Ultimate SoundFX - Free.unitypackage,Unknown,,0,4/5/2024 17:10,0,1,AudioSound FX,Ultimate SoundFX - Free,Art Desire Boutique,2022.3.13,1.1
1055,0,0,AssetStorePackage,3D/Environments/Landscapes,Ultimate StampIT! Bundle for GAIA - FREE Terrain Heightmaps,Rowlan,Ultimate StampIT! Bundle for GAIA - FREE Terrain Heightmaps,6/11/2025 18:55,1.5.0,,[ac]/Rowlan/3D ModelsEnvironmentsLandscapes/Ultimate StampIT Bundle for GAIA - FREE.unitypackage,Unknown,,0,8/25/2025 13:12,1,7,3D ModelsEnvironmentsLandscapes,Ultimate StampIT Bundle for GAIA - FREE Terrain Heightmaps,Rowlan,2021.3.29,1.5.0
2004,1983,5,AssetStorePackage,Editor Extensions/Animation,"UMA (Unity 2017.4.28 F1, UMA 2.8.1)",RootMotion,"Final IK, inverse kinematics, character animation, full body IK, virtual reality, VR",1/20/2025 15:19,2.4,,"[ac]/RootMotion/Editor ExtensionsAnimation/Final IK.unitypackage|Assets/Plugins/RootMotion/FinalIK/_Integration/UMA (Unity 2017.4.28f1, UMA 2.8.1).unitypackage",Unknown,,45,11/22/2025 5:17,869,43,Editor ExtensionsAnimation,"UMA (Unity 2017.4.28f1, UMA 2.8.1)",RootMotion,"2021.3.45, 2022.3.30, 6000.0.34",2.4
2017,1984,5,AssetStorePackage,Scripting/Physics,"UMA (Unity 2017.4.28 F1, UMA 2.8.1)",RootMotion,"PuppetMaster, Ragdoll, animation, active ragdolls, character physics",1/20/2025 15:04,1.4,,"[ac]/RootMotion/ScriptingPhysics/PuppetMaster.unitypackage|Assets/Plugins/RootMotion/PuppetMaster/_Integration/UMA (Unity 2017.4.28f1, UMA 2.8.1).unitypackage",Unknown,,45,11/22/2025 5:17,217,39,ScriptingPhysics,"UMA (Unity 2017.4.28f1, UMA 2.8.1)",RootMotion,"2021.3.45, 2022.3.30, 6000.0.34",1.4
1056,0,4,AssetStorePackage,3D/Characters,UMA 2,UMA Steering Group,"UMA 2, UMA, character creator, performance, free, characters, modular",7/12/2025 16:57,2.14f6,,[ac]/UMA Steering Group/3D ModelsCharacters/UMA 2.unitypackage,Unknown,,0,7/12/2025 14:17,446,30,3D ModelsCharacters,UMA 2,UMA Steering Group,2021.3.45,2.14f6
2025,1984,5,AssetStorePackage,Scripting/Physics,"UMA 2 (Unity 2019.4.28 F1, UMA 2.12)",RootMotion,"PuppetMaster, Ragdoll, animation, active ragdolls, character physics",1/20/2025 15:04,1.4,,"[ac]/RootMotion/ScriptingPhysics/PuppetMaster.unitypackage|Assets/Plugins/RootMotion/PuppetMaster/_Integration/UMA2 (Unity 2019.4.28f1, UMA 2.12).unitypackage",Unknown,,45,11/22/2025 5:17,217,39,ScriptingPhysics,"UMA2 (Unity 2019.4.28f1, UMA 2.12)",RootMotion,"2021.3.45, 2022.3.30, 6000.0.34",1.4
1057,0,4,AssetStorePackage,Templates/Systems,uMMORPG Remastered - MMORPG Engine,Mirror Networking,"uMMORPG Remastered - MMORPG Engine, uMMORPG UNET Unity Networking MMOR MMORP MMORPG MMO RPG uMMORPG Components Edition Massive Multiplayer Online Role Playing Game HLAPI LLAPI UDP TCP Mirror Telepathy Fantasy CCU Server Client Apathy libuv libuv2k kcp kcp2k",6/27/2025 17:43,2.44,,[ac]/Mirror Networking/Complete ProjectsSystems/uMMORPG Remastered - MMORPG Engine.unitypackage,Unknown,,40,2/4/2024 21:30,345,71,Complete ProjectsSystems,uMMORPG Remastered - MMORPG Engine,Mirror Networking,6000.0.51,2.44
1905,1823,0,AssetStorePackage,Scripting/AI,U MMORPG Remastered Support,Pixel Crushers,,11/19/2025 19:44,,,[ac]/Pixel Crushers/ScriptingAI/Dialogue System for Unity.unitypackage|Assets/Plugins/Pixel Crushers/Dialogue System/Third Party Support/uMMORPG Remastered Support.unitypackage,Unknown,,0,11/19/2025 11:56,0,0,ScriptingAI,uMMORPG Remastered Support,Pixel Crushers,,2.2.62
1841,1823,0,AssetStorePackage,Scripting/AI,U MMORPG Support,Pixel Crushers,,11/19/2025 19:44,,,[ac]/Pixel Crushers/ScriptingAI/Dialogue System for Unity.unitypackage|Assets/Plugins/Pixel Crushers/Dialogue System/Third Party Support/uMMORPG Support.unitypackage,Unknown,,0,11/19/2025 11:56,0,0,ScriptingAI,uMMORPG Support,Pixel Crushers,,2.2.62
1058,0,4,AssetStorePackage,Tools/Modeling,UModeler X Basic,"UModeler, Inc.",UModeler X Basic,11/20/2024 8:32,X Basic 1.0.3 / Hub 1.0.1,,[ac]/UModeler Inc/Editor ExtensionsModeling/UModeler X Basic.unitypackage,Unknown,,0,2/15/2024 17:06,33,82,Editor ExtensionsModeling,UModeler X Basic,UModeler Inc,2022.3.40,X Basic 1.0.3 / Hub 1.0.1
1985,0,5,AssetStorePackage,Tools/Modeling,UModeler X Plus,"UModeler, Inc.",UModeler X Plus,12/5/2025 12:08,X Plus 1.0.51 / Hub 1.1.12,,[ac]/UModeler Inc/Editor ExtensionsModeling/UModeler X Plus.unitypackage,Unknown,,99.5,11/22/2025 5:17,266,124,Editor ExtensionsModeling,UModeler X Plus,UModeler Inc,2021.3.9,X Plus 1.0.49 / Hub 1.1.10
1059,0,4,AssetStorePackage,Tools/Modeling,UModeler X Pro,"UModeler, Inc.",UModeler X Pro,12/5/2025 12:11,"Pro 1.1.28, Hub 1.1.12",,[ac]/UModeler Inc/Editor ExtensionsModeling/UModeler X Pro.unitypackage,Unknown,,0,9/9/2025 17:26,3,23,Editor ExtensionsModeling,UModeler X Pro,UModeler Inc,2021.3.9,"Pro 1.1.19, Hub 1.1.7"
1060,0,5,AssetStorePackage,Tools/Animation,UMotion Community - Animation Editor,Soxware Interactive,"UMotion Community - Animation Editor, Animation Editor Animating",3/16/2025 17:59,1.29p04,,[ac]/Soxware Interactive/Editor ExtensionsAnimation/UMotion Community - Animation Editor.unitypackage,Unknown,,0,7/12/2025 14:24,100,116,Editor ExtensionsAnimation,UMotion Community - Animation Editor,Soxware Interactive,2019.4.40,1.29p04
1986,0,5,AssetStorePackage,Tools/Animation,UMotion Pro - Animation Editor,Soxware Interactive,"UMotion Pro - Animation Editor, Animation Editor Animating Inverse Kinematics Professional FBX",3/16/2025 17:59,1.29p04,,[ac]/Soxware Interactive/Editor ExtensionsAnimation/UMotion Pro - Animation Editor.unitypackage,Unknown,,35,11/22/2025 5:17,389,148,Editor ExtensionsAnimation,UMotion Pro - Animation Editor,Soxware Interactive,2019.4.40,1.29p04
1178,1061,0,AssetStorePackage,3D Models/Characters/Animals,Undead Horse - Knight 4.0 (HAP 4.4.9),MalberS Animations,,9/9/2025 11:30,,,[ac]/MalberS Animations/3D ModelsCharactersAnimals/Undead Horse Knight.unitypackage|Assets/Malbers Animations/Horse AnimSet Pro/Undead Horse/Prefabs (Requires Horse Animset)/Undead Horse - Knight 4.0 (HAP 4.4.9).unitypackage,Unknown,,0,3/1/2024 0:14,0,0,3D ModelsCharactersAnimals,Undead Horse - Knight 4.0 (HAP 4.4.9),MalberS Animations,,4
1061,0,5,AssetStorePackage,3D Models/Characters/Animals,Undead Horse & Knight,MalberS Animations,"Undead Horse & Knight, horse, malbers, animal, animation, realistic, polyart, lowpoly, Knight, fantasy, undead, unholy, evil",3/1/2024 17:30,4,,[ac]/MalberS Animations/3D ModelsCharactersAnimals/Undead Horse Knight.unitypackage,Unknown,,49.99,3/1/2024 0:14,3,12,3D ModelsCharactersAnimals,Undead Horse Knight,MalberS Animations,2022.3.50,4
1062,0,5,AssetStorePackage,2D/Environments,UnderWater Diving,Ansimuz,"UnderWater Diving, 2d, pixel art, underwater, aquaria, pixel, sprites,",7/14/2017 18:15,1.0,,[ac]/Ansimuz/Textures Materials2D Isometric Tiles/UnderWater Diving.unitypackage,Unknown,,0,2/22/2024 22:03,14,6,Textures Materials2D Isometric Tiles,UnderWater Diving,Ansimuz,5.6.2,1.0
1063,0,5,AssetStorePackage,2D/Textures & Materials/Water,Underwater Fantasy,Ansimuz,"Underwater Fantasy, pixel art,pixel,parallax,background,2d,free,snes,16-bit,underwater,water,",4/19/2017 21:37,1.1,,[ac]/Ansimuz/Textures MaterialsWater/Underwater Fantasy.unitypackage,Unknown,,0,2/22/2024 22:02,19,6,Textures MaterialsWater,Underwater Fantasy,Ansimuz,5.3.5,1.1
2012,1984,5,AssetStorePackage,Scripting/Physics,UNet,RootMotion,"PuppetMaster, Ragdoll, animation, active ragdolls, character physics",1/20/2025 15:04,1.4,,[ac]/RootMotion/ScriptingPhysics/PuppetMaster.unitypackage|Assets/Plugins/RootMotion/PuppetMaster/_Integration/UNet.unitypackage,Unknown,,45,11/22/2025 5:17,217,39,ScriptingPhysics,UNet,RootMotion,"2021.3.45, 2022.3.30, 6000.0.34",1.4
2071,0,5,AssetStorePackage,Tools/Integration,UniRx - Reactive Extensions for Unity,neuecc,UniRx - Reactive Extensions for Unity,7/4/2019 7:29,7.1.0,,[ac]/neuecc/ScriptingIntegration/UniRx - Reactive Extensions for Unity.unitypackage,Unknown,,0,11/27/2025 14:49,334,15,ScriptingIntegration,UniRx - Reactive Extensions for Unity,neuecc,2017.1.5,7.1.0
1906,1823,0,AssetStorePackage,Scripting/AI,Uni Storm Support,Pixel Crushers,,11/19/2025 19:44,,,[ac]/Pixel Crushers/ScriptingAI/Dialogue System for Unity.unitypackage|Assets/Plugins/Pixel Crushers/Dialogue System/Third Party Support/UniStorm Support.unitypackage,Unknown,,0,11/19/2025 11:56,0,0,ScriptingAI,UniStorm Support,Pixel Crushers,,2.2.62
1064,0,0,AssetStorePackage,Tools/Utilities,Unit Formation Lite,TRavljen,Unit Formation Lite,5/30/2024 12:23,1.2.0,,[ac]/TRavljen/Editor ExtensionsUtilities/Unit Formation Lite.unitypackage,Unknown,,0,6/18/2024 14:12,1,2,Editor ExtensionsUtilities,Unit Formation Lite,TRavljen,2021.3.8,1.2.0
1066,0,3,AssetStorePackage,3D/Environments/Industrial,Unity Factory,Unity Technologies Japan,Unity Factory,3/25/2024 16:06,1.0,,[ac]/Unity Technologies Japan/3D ModelsEnvironmentsIndustrial/Unity Factory.unitypackage,Unknown,,0,4/11/2024 18:16,10,3,3D ModelsEnvironmentsIndustrial,Unity Factory,Unity Technologies Japan,2022.3.16,1.0
1296,516,4,AssetStorePackage,Editor Extensions/Terrain,Unity HDRP Water,Procedural Worlds Inc,Gaia for Unity 6,9/19/2025 22:10,4.1.5,,[ac]/Procedural Worlds Inc/Editor ExtensionsTerrain/Gaia for Unity 6.unitypackage|Assets/Procedural Worlds/Packages - Cache/Gaia/Unity HDRP Water.unitypackage,Unknown,,49,7/7/2025 13:22,43,21,Editor ExtensionsTerrain,Unity HDRP Water,Procedural Worlds Inc,2022.3.0,4.1.5
2372,0,4,AssetStorePackage,Essentials/Tutorial Projects,Unity Learn | 2D Adventure Game: Robot Repair,Unity Technologies,Unity Learn | 2D Adventure Game: Robot Repair,12/12/2025 13:44,2.0.1,,[ac]/Unity Technologies/Complete ProjectsUnity Tech Demos/Unity Learn 2D Adventure Game Robot Repair.unitypackage,Unknown,,0,9/15/2025 13:52,12,7,Complete ProjectsUnity Tech Demos,Unity Learn 2D Adventure Game Robot Repair,Unity Technologies,"2022.3.0, 6000.0.0, 6000.3.0",2.0.0
1677,0,4,AssetStorePackage,Essentials/Tutorial Projects,Unity Learn | 3D Beginner: Roll-a-Ball | Complete Project | URP,Unity Technologies,"Unity Learn | 3D Beginner: Roll-a-Ball | Complete Project | URP, unity, beginner, roll a ball, tutorial, simple, basic",8/7/2024 21:59,4.0,,[ac]/Unity Technologies/Complete ProjectsUnity Tech Demos/Unity Learn 3D Beginner Roll-a-Ball Complete Project URP.unitypackage,Unknown,,0,10/19/2025 10:36,70,50,Complete ProjectsUnity Tech Demos,Unity Learn 3D Beginner Roll-a-Ball Complete Project URP,Unity Technologies,"2021.3.11, 2022.3.0, 6000.0.0",4.0
1068,0,4,AssetStorePackage,Templates/Tutorials,Unity Learn | 3D Game Kit,Unity Technologies,"Unity Learn | 3D Game Kit, 3D, kit, game, adventure, 3rd person, sci-fi, alien, spaceship, space, unity,",8/1/2023 8:40,1.9.5,,[ac]/Unity Technologies/Complete ProjectsTutorials/Unity Learn 3D Game Kit.unitypackage,Unknown,,0,7/12/2025 14:18,789,57,Complete ProjectsTutorials,Unity Learn 3D Game Kit,Unity Technologies,"2020.3.0, 2022.3.0",1.9.5
1678,0,5,AssetStorePackage,Templates/Tutorials,Unity Learn | Creator Kit: FPS | URP,Unity Technologies,"Unity Learn | Creator Kit: FPS | URP, fps, 3d, beginner, first person, shooter, tutorial",8/7/2024 21:32,4.0,,[ac]/Unity Technologies/Complete ProjectsTutorials/Unity Learn Creator Kit FPS URP.unitypackage,Unknown,,0,10/19/2025 10:36,46,41,Complete ProjectsTutorials,Unity Learn Creator Kit FPS URP,Unity Technologies,"2020.3.0, 2022.3.0, 6000.0.0",4.0
1679,0,5,AssetStorePackage,Templates/Tutorials,Unity Learn | Creator Kit: Puzzle | URP,Unity Technologies,"Unity Learn | Creator Kit: Puzzle | URP, 3d, beginner, puzzle, physics,",9/10/2024 7:43,3.1,,[ac]/Unity Technologies/Complete ProjectsTutorials/Unity Learn Creator Kit Puzzle URP.unitypackage,Unknown,,0,10/19/2025 10:34,20,41,Complete ProjectsTutorials,Unity Learn Creator Kit Puzzle URP,Unity Technologies,"2020.3.0, 2022.3.0, 6000.0.0",3.1
1680,0,4,AssetStorePackage,Essentials/Tutorial Projects,Unity Learn | Foundations of Real-Time Audio | URP,Unity Technologies,Unity Learn | Foundations of Real-Time Audio | URP,8/12/2024 10:42,1.5,,[ac]/Unity Technologies/Complete ProjectsUnity Tech Demos/Unity Learn Foundations of Real-Time Audio URP.unitypackage,Unknown,,0,10/19/2025 10:38,53,7,Complete ProjectsUnity Tech Demos,Unity Learn Foundations of Real-Time Audio URP,Unity Technologies,"2021.3.0, 2022.3.0, 6000.0.0",1.5
1681,0,4,AssetStorePackage,Complete Projects,Unity Learn | FPS Microgame | URP,Unity Technologies,"Unity Learn | FPS Microgame | URP, microgames, fps, onboarding, templates, microgame",11/21/2023 11:29,3.1.0,,[ac]/Unity Technologies/Complete Projects/Unity Learn FPS Microgame URP.unitypackage,Unknown,,0,10/19/2025 10:34,115,46,Complete Projects,Unity Learn FPS Microgame URP,Unity Technologies,"2020.3.17, 2021.2.15, 2022.3.0",3.1.0
1682,0,4,AssetStorePackage,Complete Projects,Karting Microgame | URP,Unity Technologies,"Unity Learn | Karting Microgame | URP, microgames, templates, kart, karting, tutorial, project",9/14/2023 9:06,4.1.0,,[ac]/Unity Technologies/Complete Projects/Unity Learn Karting Microgame URP.unitypackage,Unknown,,0,10/19/2025 10:33,66,45,Complete Projects,Unity Learn Karting Microgame URP,Unity Technologies,"2020.3.17, 2021.2.13, 2022.3.0",4.1.0
1683,0,4,AssetStorePackage,Templates/Tutorials,Unity Learn | Playground | URP,Unity Technologies,"Unity Learn | Playground | URP, 2D, tutorial, beginner, cartoon, codeless, no code, building blocks",5/31/2023 15:25,1.6,,[ac]/Unity Technologies/Complete ProjectsTutorials/Unity Learn Playground URP.unitypackage,Unknown,,0,10/19/2025 10:33,82,44,Complete ProjectsTutorials,Unity Learn Playground URP,Unity Technologies,"2021.3.0, 2022.2.0",1.6
1684,0,2,AssetStorePackage,Templates/Tutorials,Unity Learn | Visual Scripting Tutorial | URP,Unity Technologies,"Unity Learn | Visual Scripting Tutorial | URP, visual scripting, visual, script, scripting, bolt, node, graph",2/17/2023 11:31,1.2,,[ac]/Unity Technologies/Complete ProjectsTutorials/Unity Learn Visual Scripting Tutorial URP.unitypackage,Unknown,,0,10/19/2025 10:36,28,7,Complete ProjectsTutorials,Unity Learn Visual Scripting Tutorial URP,Unity Technologies,2021.3.0,1.2
1069,0,3,AssetStorePackage,3D/Environments,Unity Terrain - HDRP Demo Scene,Unity Technologies,Unity Terrain - HDRP Demo Scene,1/29/2025 17:07,1.0.3,,[ac]/Unity Technologies/3D ModelsEnvironments/Unity Terrain - HDRP Demo Scene.unitypackage,Unknown,,0,7/12/2025 14:21,64,4,3D ModelsEnvironments,Unity Terrain - HDRP Demo Scene,Unity Technologies,"2021.2.6, 2021.3.5, 2021.3.11, 6000.0.20",1.0.3
1070,0,4,AssetStorePackage,3D/Environments,Unity Terrain - URP Demo Scene,Unity Technologies,Unity Terrain - URP Demo Scene,1/29/2025 17:02,1.0.3,,[ac]/Unity Technologies/3D ModelsEnvironments/Unity Terrain - URP Demo Scene.unitypackage,Unknown,,0,7/12/2025 14:17,66,4,3D ModelsEnvironments,Unity Terrain - URP Demo Scene,Unity Technologies,"2021.2.6, 2021.3.5, 2021.3.11, 6000.0.20",1.0.3
1298,516,4,AssetStorePackage,Editor Extensions/Terrain,Unity URP Water,Procedural Worlds Inc,Gaia for Unity 6,9/19/2025 22:10,4.1.5,,[ac]/Procedural Worlds Inc/Editor ExtensionsTerrain/Gaia for Unity 6.unitypackage|Assets/Procedural Worlds/Packages - Cache/Gaia/Unity URP Water.unitypackage,Unknown,,49,7/7/2025 13:22,43,21,Editor ExtensionsTerrain,Unity URP Water,Procedural Worlds Inc,2022.3.0,4.1.5
